t,L_1,L_2,L_3
3891.053077697754,17.5,16.67,17.5
3892.0534932613373,17.5,16.67,17.5
3893.055926799774,17.5,16.67,17.5
3894.0583617687225,17.5,16.67,17.5
3895.0608263015747,17.92,16.67,17.92
3896.0626232624054,17.92,16.67,17.92
3897.064756631851,17.92,17.08,17.92
3898.06795501709,17.92,17.08,17.92
3899.069254398346,17.92,17.08,17.92
3900.072605609894,17.92,17.08,17.92
3901.0745918750763,17.92,17.08,17.92
3902.0766870975494,17.92,17.08,17.92
3903.0787024497986,17.92,17.08,17.92
3904.080732345581,17.92,17.08,17.92
3905.0832109451294,16.67,17.08,17.92
3906.0850965976715,16.67,17.08,17.92
3907.0866346359253,16.67,17.08,17.92
3908.08926153183,17.92,17.08,17.92
3909.0896048545837,16.67,17.08,17.92
3910.0923702716827,16.67,17.08,17.92
3911.093405723572,16.67,17.08,17.92
3912.096174955368,16.67,17.08,17.92
3913.0966532230377,16.67,17.08,17.92
3914.0990405082703,16.67,17.08,17.92
3915.100379228592,16.67,17.08,17.92
3916.1030836105347,16.67,17.08,17.92
3917.1044285297394,16.67,17.08,17.92
3918.1065125465393,17.92,17.08,17.92
3919.1073372364044,16.67,17.08,17.92
3920.109437942505,16.67,17.08,17.92
3921.1112792491913,17.92,17.08,17.92
3922.1130497455597,16.67,17.08,17.92
3923.1139810085297,16.67,17.08,17.92
3924.1163630485535,16.67,17.08,17.92
3925.1181185245514,16.67,17.08,17.92
3926.119807958603,16.67,17.08,17.92
3927.1215782165527,16.67,17.08,17.92
3928.123549222946,18.33,18.33,18.33
3929.1246786117554,18.33,18.33,18.33
3930.127299308777,18.33,18.33,18.33
3931.127882003784,18.33,18.33,18.33
3932.130128145218,18.33,18.33,18.33
3933.1312851905823,18.33,18.33,18.33
3934.133992910385,18.33,18.33,18.33
3935.135979413986,18.33,18.33,18.33
3936.138685941696,18.33,18.33,18.33
3937.1402497291565,18.33,18.33,18.33
3938.1429958343506,18.33,18.33,18.33
3939.1454944610596,18.75,18.75,18.75
3940.147138595581,18.75,18.75,18.75
3941.1492524147034,18.75,18.75,18.75
3942.152027606964,18.75,18.75,18.75
3943.1544058322906,18.33,18.75,18.75
3944.156528711319,18.33,18.75,18.75
3945.158260822296,19.17,19.17,19.17
3946.161265850067,19.17,13.33,19.17
3947.162979364395,19.17,13.33,19.17
3948.1642651557922,19.17,13.33,19.17
3949.166006565094,19.17,13.33,19.17
3950.1675457954407,19.17,13.33,19.17
3951.16988158226,19.58,13.75,19.58
3952.1707966327667,19.58,13.75,19.58
3953.1729888916016,19.58,13.75,19.58
3954.175117969513,19.58,13.75,19.58
3955.177012681961,19.58,13.75,19.58
3956.178524494171,13.33,13.75,19.58
3957.1804718971252,13.33,13.75,19.58
3958.181793451309,13.33,13.75,19.58
3959.1837499141693,13.33,13.75,19.58
3960.1845548152924,13.33,13.75,19.58
3961.186978816986,13.33,13.75,19.58
3962.1885316371918,13.33,13.75,19.58
3963.1912360191345,13.33,13.75,19.58
3964.191867828369,13.33,13.75,19.58
3965.1942608356476,13.33,13.75,19.58
3966.1952629089355,13.33,13.75,19.58
3967.19788646698,13.33,13.75,19.58
3968.1987495422363,13.33,13.75,19.58
3969.2006306648254,13.33,13.75,19.58
3970.202376127243,20.0,20.0,20.0
3971.2043764591217,20.0,20.0,20.0
3972.205220937729,20.0,20.0,20.0
3973.207567691803,20.0,20.0,20.0
3974.2094140052795,20.0,20.0,20.0
3975.2111525535583,20.0,20.0,20.0
3976.213645219803,20.0,20.0,20.0
3977.215722322464,20.42,20.42,20.42
3978.2180936336517,20.42,20.42,20.42
3979.220359325409,20.42,20.42,20.42
3980.222830057144,20.42,20.42,20.42
3981.2246508598328,20.0,20.42,20.42
3982.2271087169647,20.0,20.42,20.42
3983.22954082489,20.0,20.42,20.42
3984.2315027713776,20.0,20.42,20.42
3985.233273744583,20.0,20.0,20.42
3986.236615896225,20.0,20.0,20.42
3987.2382295131683,20.83,20.0,20.83
3988.2410848140717,20.83,20.0,20.83
3989.2414786815643,20.83,20.0,20.83
3990.244267463684,20.83,20.0,20.83
3991.245080471039,20.83,20.0,20.83
3992.247925758362,20.83,20.0,20.83
3993.2490668296814,20.83,20.0,20.83
3994.251214504242,20.83,20.0,20.83
3995.2521035671234,20.83,20.83,20.83
3996.254297018051,20.83,20.83,20.83
3997.255884408951,20.0,20.42,20.42
3998.257883310318,20.0,20.42,20.42
3999.2596123218536,20.42,20.42,20.42
4000.26088142395,20.42,20.42,20.42
4001.263090610504,20.42,20.0,20.42
4002.264865398407,20.0,20.0,20.0
4003.2663943767548,20.0,20.0,20.0
4004.2680583000183,20.0,20.0,20.0
4005.2693552970886,20.0,20.0,20.0
4006.271651983261,13.33,13.75,19.58
4007.27330827713,13.33,13.75,19.58
4008.275147676468,13.33,13.75,19.58
4009.2763772010803,19.58,13.75,19.58
4010.2783358097076,19.58,13.75,19.58
4011.279846429825,19.58,13.75,19.58
4012.2819199562073,19.58,13.75,19.58
4013.2833709716797,19.58,13.75,19.58
4014.2857699394226,19.58,13.75,19.58
4015.286762714386,19.58,13.33,19.58
4016.2887139320374,19.17,13.33,19.17
4017.2914764881134,19.17,13.33,19.17
4018.29332947731,19.17,13.33,19.17
4019.2957253456116,19.17,13.33,19.17
4020.298305273056,19.17,13.33,19.17
